,baseMean,log2FoldChange,pvalue,padj,symbol
ENSG0000000648,49.25,-0.13191167550558094,0.5456915835679833,0.9892696508429549,GENE_647
ENSG0000001800,58.375,0.04325319795388395,0.5436357051848336,0.9892696508429549,GENE_1799
ENSG0000011584,108.375,0.10321250266026434,0.5858226934701067,0.9892696508429549,GENE_11583
ENSG0000010024,59.75,-0.120798143971137,0.5091407435599109,0.9892696508429549,GENE_10023
ENSG0000008995,62.5,0.13860523822950688,0.5123175474322283,0.9892696508429549,GENE_8994
ENSG0000012561,55.25,-0.2092631493928131,0.5434849156628035,0.9892696508429549,GENE_12560
ENSG0000009678,575.0,0.026345598079185354,0.5446465414467703,0.9892696508429549,GENE_9677
ENSG0000014290,366.875,0.030477144458879835,0.5789267277831236,0.9892696508429549,GENE_14289
ENSG0000002213,202.625,-0.0836837479371772,0.5840486612767031,0.9892696508429549,GENE_2212
ENSG0000001116,93.875,-0.0807043835007008,0.5314811255526287,0.9892696508429549,GENE_1115
ENSG0000002215,26.5,-0.21818017004953344,0.5275671472496442,0.9892696508429549,GENE_2214
ENSG0000012572,85.625,-0.08005325156603509,0.5704977671210301,0.9892696508429549,GENE_12571
ENSG0000012575,172.0,-0.050331675550144436,0.5679185742149256,0.9892696508429549,GENE_12574
ENSG0000012576,11.375,-0.2863041851566411,0.5475221027284443,0.9892696508429549,GENE_12575
ENSG0000009664,68.75,-0.10496955960154249,0.5160782756600588,0.9892696508429549,GENE_9663
ENSG0000001114,104.875,0.058472402719464134,0.5876236589801642,0.9892696508429549,GENE_1113
ENSG0000001113,208.375,-0.05020081292219056,0.5209935909644288,0.9892696508429549,GENE_1112
ENSG0000001313,446.375,0.062226121247982116,0.5114944461223656,0.9892696508429549,GENE_1312
ENSG0000010185,20.5,-0.1761569551538269,0.5701393750822343,0.9892696508429549,GENE_10184
ENSG0000002041,21.25,0.23815973719476458,0.5237411962086322,0.9892696508429549,GENE_2040
ENSG0000012595,497.0,-0.05806397492099831,0.55925411358847,0.9892696508429549,GENE_12594
ENSG0000014552,71.5,0.12113643750163472,0.5079861279909141,0.9892696508429549,GENE_14551
ENSG0000012598,158.375,-0.043272708465698966,0.5569976353536696,0.9892696508429549,GENE_12597
ENSG0000001099,227.25,-0.060319469273811994,0.5266124485040025,0.9892696508429549,GENE_1098
ENSG0000012608,184.875,0.06439058726995493,0.5251427043069117,0.9892696508429549,GENE_12607
ENSG0000014347,20.75,-0.06954093325307711,0.5688975108480661,0.9892696508429549,GENE_14346
ENSG0000010210,20.25,-0.2141248053528475,0.5442013398326991,0.9892696508429549,GENE_10209
ENSG0000009650,78.75,0.13750352374993502,0.5728710348635268,0.9892696508429549,GENE_9649
ENSG0000009648,52.75,0.10945114241599706,0.5603939176892525,0.9892696508429549,GENE_9647
ENSG0000002038,24.125,-0.19464743085354377,0.5750314712109781,0.9892696508429549,GENE_2037
ENSG0000010215,4.625,-0.23446525363702297,0.5649852870388374,0.9892696508429549,GENE_10214
ENSG0000012619,96.5,-0.07476776840197223,0.5399135947456533,0.9892696508429549,GENE_12618
ENSG0000012036,22.5,0.289506617194985,0.5771052790624599,0.9892696508429549,GENE_12035
ENSG0000012620,81.125,0.1201086661515818,0.5701349550479691,0.9892696508429549,GENE_12619
ENSG0000010162,37.875,0.18116975860993498,0.5195146380691256,0.9892696508429549,GENE_10161
ENSG0000009689,52.375,-0.1171326335979977,0.5004347936383685,0.9892696508429549,GENE_9688
ENSG0000001153,23.0,0.12553088208385882,0.5269362180557283,0.9892696508429549,GENE_1152
ENSG0000012079,676.125,-0.05281669844344814,0.5223955502076327,0.9892696508429549,GENE_12078
ENSG0000009756,269.375,0.06561878754544063,0.5306308941467135,0.9892696508429549,GENE_9755
ENSG0000009755,25.25,-0.2002986504858312,0.5244832120588628,0.9892696508429549,GENE_9754
ENSG0000000427,14.0,0.3103401206121505,0.5754943619321535,0.9892696508429549,GENE_426
ENSG0000002193,1142.25,-0.025892792484817965,0.5707255438338885,0.9892696508429549,GENE_2192
ENSG0000001296,51.0,-0.1415541442140193,0.5597247968914761,0.9892696508429549,GENE_1295
ENSG0000012070,491.875,0.04179891723046811,0.5217266835647616,0.9892696508429549,GENE_12069
ENSG0000000426,414.875,-0.04434060792353731,0.5379982788823503,0.9892696508429549,GENE_425
ENSG0000009739,215.75,0.0769173708888957,0.5640641142034127,0.9892696508429549,GENE_9738
ENSG0000001147,13.125,0.19264507794239583,0.5442572574042581,0.9892696508429549,GENE_1146
ENSG0000014300,2021.75,0.030685408903811155,0.5409957115442557,0.9892696508429549,GENE_14299
ENSG0000009734,9.375,-0.27008916336774436,0.5507388375217551,0.9892696508429549,GENE_9733
ENSG0000009732,309.0,-0.0466932354480415,0.5397031798492694,0.9892696508429549,GENE_9731
ENSG0000012061,25.75,-0.1963972128035035,0.5678200359627612,0.9892696508429549,GENE_12060
ENSG0000012505,45.375,0.13522738069422321,0.5478125449671611,0.9892696508429549,GENE_12504
ENSG0000009713,8.375,0.3025627700204313,0.582539688185963,0.9892696508429549,GENE_9712
ENSG0000012050,30.375,0.10691520391651188,0.49608593417986924,0.9892696508429549,GENE_12049
ENSG0000001136,228.25,-0.037926259590135826,0.5049983096439674,0.9892696508429549,GENE_1135
ENSG0000012523,10.75,0.3370349872775706,0.5464615799048013,0.9892696508429549,GENE_12522
ENSG0000012529,165.375,0.11565197304256972,0.5081951665811193,0.9892696508429549,GENE_12528
ENSG0000001306,17.75,0.16272950003810832,0.509221847749445,0.9892696508429549,GENE_1305
ENSG0000009701,42.875,0.19377174339668016,0.5015683502602,0.9892696508429549,GENE_9700
ENSG0000010159,132.875,-0.10590850857115768,0.4962372247144513,0.9892696508429549,GENE_10158
ENSG0000009696,17.5,-0.24792751344358557,0.5772512936489276,0.9892696508429549,GENE_9695
ENSG0000001128,19.625,-0.2394659346953894,0.5167456984982302,0.9892696508429549,GENE_1127
ENSG0000009691,120.125,-0.06306226774969337,0.5059995924391814,0.9892696508429549,GENE_9690
ENSG0000001125,633.5,-0.05694089647344349,0.49957640013429105,0.9892696508429549,GENE_1124
ENSG0000012480,5.875,0.6880559936852598,0.49557785026326406,0.9892696508429549,GENE_12479
ENSG0000010216,12.25,-0.1178364902938583,0.5306645361499147,0.9892696508429549,GENE_10215
ENSG0000011999,49.0,-0.058893689053568565,0.5437467683720366,0.9892696508429549,GENE_11998
ENSG0000009572,25.0,0.11547721741993588,0.5611495672020852,0.9892696508429549,GENE_9571
ENSG0000014496,3.25,0.22239242133644802,0.5776556266198729,0.9892696508429549,GENE_14495
ENSG0000009566,62.375,0.12150100504770589,0.5092977504069897,0.9892696508429549,GENE_9565
ENSG0000011937,181.625,0.10131821766701422,0.5192130962291759,0.9892696508429549,GENE_11936
ENSG0000001346,7.5,-0.19264507794239588,0.5587460407629448,0.9892696508429549,GENE_1345
ENSG0000002260,73.875,0.05371058674476753,0.58788997784094,0.9892696508429549,GENE_2259
ENSG0000009553,128.5,-0.07299235844200619,0.5468277491657223,0.9892696508429549,GENE_9552
ENSG0000010282,51.25,0.19735823156542465,0.49850661148306985,0.9892696508429549,GENE_10281
ENSG0000002264,12.5,-0.17333160288556176,0.5328140753050761,0.9892696508429549,GENE_2263
ENSG0000011930,20.75,0.2789759497028154,0.5259087081000946,0.9892696508429549,GENE_11929
ENSG0000014278,12.0,-0.5474877953024933,0.5192456654871418,0.9892696508429549,GENE_14277
ENSG0000010284,77.125,-0.06080327906219986,0.5862473180885341,0.9892696508429549,GENE_10283
ENSG0000012741,7.0,-0.10309349296410361,0.5855634737902364,0.9892696508429549,GENE_12740
ENSG0000001349,5.5,0.2630344058337938,0.5737130871389422,0.9892696508429549,GENE_1348
ENSG0000012743,338.75,0.04259187672446812,0.5819628456452783,0.9892696508429549,GENE_12742
ENSG0000011927,2113.0,0.02628740927882406,0.5021153674511215,0.9892696508429549,GENE_11926
ENSG0000009539,7.5,0.19264507794239583,0.5264518495353562,0.9892696508429549,GENE_9538
ENSG0000011923,63.875,-0.08472267890542722,0.5210993395032589,0.9892696508429549,GENE_11922
ENSG0000012765,64.625,-0.08373888155041756,0.5187208402131407,0.9892696508429549,GENE_12764
ENSG0000012768,69.875,-0.07744408542534842,0.5147480169977603,0.9892696508429549,GENE_12767
ENSG0000001037,9.0,-0.4854268271702417,0.5408659796375499,0.9892696508429549,GENE_1036
ENSG0000014354,130.125,0.1581478336659589,0.5443906698484129,0.9892696508429549,GENE_14353
ENSG0000009526,15.25,-0.2370391973008493,0.5830440503136443,0.9892696508429549,GENE_9525
ENSG0000012772,131.875,0.090283360312718,0.5689533173280436,0.9892696508429549,GENE_12771
ENSG0000011910,54.625,-0.09907977370800256,0.5537739969821067,0.9892696508429549,GENE_11909
ENSG0000001356,2.375,0.15200309344505006,0.5156744502614029,0.9892696508429549,GENE_1355
ENSG0000010303,907.625,-0.025035688872609558,0.5692166525506084,0.9892696508429549,GENE_10302
ENSG0000010272,33.375,-0.11894107272350736,0.5206402528077253,0.9892696508429549,GENE_10271
ENSG0000001091,52.375,-0.07576750761796464,0.5398331788440198,0.9892696508429549,GENE_1090
ENSG0000014560,30.125,0.15579467260742405,0.510408346049622,0.9892696508429549,GENE_14559
ENSG0000012707,22.125,-0.14684138832927116,0.5772142352852094,0.9892696508429549,GENE_12706
ENSG0000009638,519.375,0.03680721281245042,0.5700402371082632,0.9892696508429549,GENE_9637
ENSG0000012627,44.625,0.15370941539545294,0.5801366975028244,0.9892696508429549,GENE_12626
ENSG0000012628,28.625,0.1892703511617392,0.5200634943875064,0.9892696508429549,GENE_12627
ENSG0000001088,75.375,-0.07179068306801013,0.5274341530571598,0.9892696508429549,GENE_1087
ENSG0000009632,48.375,-0.12683002223548254,0.499661853404389,0.9892696508429549,GENE_9631
ENSG0000012643,39.0,0.16664986940945128,0.5459212240357532,0.9892696508429549,GENE_12642
ENSG0000001328,45.875,0.16528461455040305,0.5462309186819714,0.9892696508429549,GENE_1327
ENSG0000002237,56.0,-0.09019780897157814,0.5377172670116318,0.9892696508429549,GENE_2236
ENSG0000002030,33.375,0.14059833017280066,0.5133430343129034,0.9892696508429549,GENE_2029
ENSG0000002025,1.375,-0.2630344058337938,0.5374403444266738,0.9892696508429549,GENE_2024
ENSG0000001084,1280.0,0.027614927879469234,0.5047036916499469,0.9892696508429549,GENE_1083
ENSG0000011964,13.125,-0.08246216019197299,0.5825023698338436,0.9892696508429549,GENE_11963
ENSG0000002243,1060.125,0.024156052577983884,0.5446958423931134,0.9892696508429549,GENE_2242
ENSG0000010247,9.75,-0.22239242133644802,0.5526291044197047,0.9892696508429549,GENE_10246
ENSG0000009599,125.125,0.08361611846479967,0.5530689813365044,0.9892696508429549,GENE_9598
ENSG0000012677,139.0,0.06228427825434275,0.5779897480884317,0.9892696508429549,GENE_12676
ENSG0000011952,1.375,0.2630344058337938,0.5374403444266738,0.9892696508429549,GENE_11951
ENSG0000010260,53.5,-0.12141980041485871,0.5417443492088072,0.9892696508429549,GENE_10259
ENSG0000010263,135.25,-0.09603733659624869,0.5062035862988772,0.9892696508429549,GENE_10262
ENSG0000012693,31.5,-0.13750352374993496,0.5798735601001936,0.9892696508429549,GENE_12692
ENSG0000012694,56.625,0.1593998215796017,0.515819793200549,0.9892696508429549,GENE_12693
ENSG0000002249,39.25,0.1655860657179751,0.516097132921969,0.9892696508429549,GENE_2248
ENSG0000001066,11.0,-0.2630344058337938,0.5289099740196517,0.9892696508429549,GENE_1065
ENSG0000010264,45.125,0.11996062404091261,0.5269700225093181,0.9892696508429549,GENE_10263
ENSG0000011945,1125.125,-0.03814925308499135,0.50360189283425,0.9892696508429549,GENE_11944
ENSG0000009587,110.25,0.09163047546556834,0.58349577577388,0.9892696508429549,GENE_9586
ENSG0000012705,114.0,-0.07594885323329863,0.5112444938947206,0.9892696508429549,GENE_12704
ENSG0000002255,11.875,-0.15200309344504995,0.5750904041963502,0.9892696508429549,GENE_2254
ENSG0000012781,300.25,-0.0696857458043543,0.5473176766924548,0.9892696508429549,GENE_12780
ENSG0000010130,11.0,-0.46297197634254583,0.5876495462397311,0.9892696508429549,GENE_10129
ENSG0000009772,81.875,0.14549398457149545,0.49511305187882726,0.9892696508429549,GENE_9771
ENSG0000000366,34.875,-0.19680070743370712,0.580889971620614,0.9892696508429549,GENE_365
ENSG0000012281,1166.5,-0.01669661417842718,0.5743447238275411,0.9892696508429549,GENE_12280
ENSG0000009940,3.5,-0.20645087746742632,0.5103671198865062,0.9892696508429549,GENE_9939
ENSG0000009934,19.625,0.12873331412220274,0.5092362556334908,0.9892696508429549,GENE_9933
ENSG0000009933,145.5,-0.05454135918316089,0.5205511267269991,0.9892696508429549,GENE_9932
ENSG0000009931,19.5,0.11103131238874395,0.5399168787338313,0.9892696508429549,GENE_9930
ENSG0000001256,10.0,0.21681138907314804,0.5790657582324517,0.9892696508429549,GENE_1255
ENSG0000009929,156.0,-0.046244184769227904,0.5846443370672479,0.9892696508429549,GENE_9928
ENSG0000012286,146.5,0.049243519019849344,0.5878486416760197,0.9892696508429549,GENE_12285
ENSG0000012290,20.25,0.1783372412585124,0.5490401445791084,0.9892696508429549,GENE_12289
ENSG0000009921,15.625,0.20810819533020028,0.5245037440129967,0.9892696508429549,GENE_9920
ENSG0000012185,125.125,-0.08938631834876408,0.5627140468151948,0.9892696508429549,GENE_12184
ENSG0000002094,13.25,0.2181801700495334,0.5058251664211137,0.9892696508429549,GENE_2093
ENSG0000009916,76.375,0.0992096039278993,0.5146145730650611,0.9892696508429549,GENE_9915
ENSG0000012293,297.75,0.03876491930265927,0.5023849321831572,0.9892696508429549,GENE_12292
ENSG0000009912,220.875,-0.04735926792674673,0.5254472049765088,0.9892696508429549,GENE_9911
ENSG0000002138,564.75,-0.04215345141494532,0.5296969497364611,0.9892696508429549,GENE_2137
ENSG0000001211,7.5,0.09621531525930298,0.5853929811272441,0.9892696508429549,GENE_1210
ENSG0000001265,75.125,0.12009384549030601,0.5874925510690677,0.9892696508429549,GENE_1264
ENSG0000012157,65.75,0.13174425446124985,0.5302413969179384,0.9892696508429549,GENE_12156
ENSG0000009893,31.0,0.1164094921153105,0.5168057644612556,0.9892696508429549,GENE_9892
ENSG0000010072,14.25,-0.20281688299968714,0.5346518034653722,0.9892696508429549,GENE_10071
ENSG0000002143,70.25,0.08216854158082638,0.5597734100045249,0.9892696508429549,GENE_2142
ENSG0000012314,9.875,-0.18286405714981055,0.522934593573946,0.9892696508429549,GENE_12313
ENSG0000012144,597.75,-0.04827535437570755,0.5320446753213849,0.9892696508429549,GENE_12143
ENSG0000001202,25.875,0.32192809488736235,0.5114533427959524,0.9892696508429549,GENE_1201
ENSG0000001201,83.5,0.06912436065482022,0.5715992171575883,0.9892696508429549,GENE_1200
ENSG0000002097,151.5,0.03809317117207433,0.5679275260903601,0.9892696508429549,GENE_2096
ENSG0000009883,9.375,0.5849625007211562,0.5714874384551087,0.9892696508429549,GENE_9882
ENSG0000010051,3.75,-0.38702312310924736,0.518420396062927,0.9892696508429549,GENE_10050
ENSG0000012277,46.375,0.16349873228287956,0.5561315666571415,0.9892696508429549,GENE_12276
ENSG0000001245,26.375,-0.15055967657538125,0.5836438919286453,0.9892696508429549,GENE_1244
ENSG0000010020,826.25,-0.041908763397880966,0.49542960998366303,0.9892696508429549,GENE_10019
ENSG0000014518,24.5,0.14734171607518687,0.5549402994751675,0.9892696508429549,GENE_14517
ENSG0000002110,141.75,-0.06616692396574611,0.5203473857271549,0.9892696508429549,GENE_2109
ENSG0000014323,746.875,0.04105015964249013,0.51217076228985,0.9892696508429549,GENE_14322
ENSG0000002111,27.5,-0.2630344058337938,0.5227502754489151,0.9892696508429549,GENE_2110
ENSG0000000433,34.125,-0.2011398721078513,0.5249728218157699,0.9892696508429549,GENE_432
ENSG0000010007,235.0,0.06754274035623396,0.5083912347093615,0.9892696508429549,GENE_10006
ENSG0000010004,62.75,0.1265324059289316,0.5548102580948544,0.9892696508429549,GENE_10003
ENSG0000001241,29.375,-0.15978044403676928,0.5652120926873623,0.9892696508429549,GENE_1240
ENSG0000012237,1721.625,-0.029539985141321477,0.5460705061400651,0.9892696508429549,GENE_12236
ENSG0000010029,4.875,-0.6780719051126377,0.5837574227665943,0.9892696508429549,GENE_10028
ENSG0000010035,5.375,0.47393118833241227,0.513811948315313,0.9892696508429549,GENE_10034
ENSG0000009992,67.0,0.05383815162755024,0.5339600700362137,0.9892696508429549,GENE_9991
ENSG0000009991,486.375,0.07194573098672012,0.5199639519710525,0.9892696508429549,GENE_9990
ENSG0000009989,11.0,-0.2630344058337938,0.5226293547159553,0.9892696508429549,GENE_9988
ENSG0000001233,49.125,-0.09548030885422844,0.5612798623914146,0.9892696508429549,GENE_1232
ENSG0000012255,5.0,0.14438990933517493,0.5726539895819607,0.9892696508429549,GENE_12254
ENSG0000012213,3.875,-0.862496476250065,0.5667388029722232,0.9892696508429549,GENE_12212
ENSG0000012210,9.125,-0.27753397552890896,0.5051676729888899,0.9892696508429549,GENE_12209
ENSG0000002102,11.625,-0.28010791919273537,0.5182278783723828,0.9892696508429549,GENE_2101
ENSG0000001248,15.375,-0.21150410519371174,0.5673585902663272,0.9892696508429549,GENE_1247
ENSG0000009965,603.5,-0.037055513649325175,0.5073828102815964,0.9892696508429549,GENE_9964
ENSG0000012262,50.875,0.09219369820974649,0.5405681787457968,0.9892696508429549,GENE_12261
ENSG0000012207,185.375,0.13044695007860252,0.5452314616283958,0.9892696508429549,GENE_12206
ENSG0000012200,58.5,-0.08634084893904666,0.5752086019848083,0.9892696508429549,GENE_12199
ENSG0000012276,265.875,-0.0746270986370534,0.552097417069566,0.9892696508429549,GENE_12275
ENSG0000010050,105.625,-0.14695743989518567,0.5548624792256633,0.9892696508429549,GENE_10049
ENSG0000009766,39.5,-0.10962449117449813,0.5381893426699855,0.9892696508429549,GENE_9765
ENSG0000001200,409.375,-0.04493642475930173,0.5506015636764682,0.9892696508429549,GENE_1199
ENSG0000001271,292.75,-0.06161034544120012,0.497464128405166,0.9892696508429549,GENE_1270
ENSG0000001282,45.0,-0.09621531525930317,0.5697614321558417,0.9892696508429549,GENE_1281
ENSG0000009834,36.25,-0.11946366660157141,0.5269635675865203,0.9892696508429549,GENE_9833
ENSG0000002166,11.375,0.15869774601905823,0.5740937055605285,0.9892696508429549,GENE_2165
ENSG0000012418,71.5,0.11103131238874395,0.5659474994565203,0.9892696508429549,GENE_12417
ENSG0000012422,7.125,0.45943161863729726,0.5564918217994799,0.9892696508429549,GENE_12421
ENSG0000012107,46.125,-0.14870173035479886,0.5493912104041521,0.9892696508429549,GENE_12106
ENSG0000001165,252.625,-0.047118424755908994,0.5357622290091969,0.9892696508429549,GENE_1164
ENSG0000012441,85.625,0.09691814327577972,0.509124924788197,0.9892696508429549,GENE_12440
ENSG0000009821,91.375,0.04342228029112842,0.5130752643265295,0.9892696508429549,GENE_9820
ENSG0000012443,25.0,0.11547721741993588,0.5574094484198866,0.9892696508429549,GENE_12442
ENSG0000000431,8.125,0.1332665308634641,0.5715452023385519,0.9892696508429549,GENE_430
ENSG0000009815,48.0,-0.15041684255309842,0.5345349109599453,0.9892696508429549,GENE_9814
ENSG0000012452,464.375,-0.04116717381544615,0.5016356933381789,0.9892696508429549,GENE_12451
